metric,algorithm_a,algorithm_b,n,mean_a,mean_b,mean_diff,t_stat,t_pvalue,wilcoxon_pvalue
final_cost,DMS_split_at_1000,DMS_split_at_300,50,68036.2,68104,-67.8401,-0.682196,0.498327,0.395051
final_cost,DMS_split_at_1000,DMS_split_0.4_0.6,50,68036.2,67899.2,137.014,1.5643,0.124183,0.107376
final_cost,DMS_split_at_1000,DMS_split_at_100,50,68036.2,68103.2,-67.0398,-0.741593,0.461874,0.466473
final_cost,DMS_split_at_1000,DMS_split_at_50,50,68036.2,68239.1,-202.959,-2.52354,0.0149109,0.0118672
final_cost,DMS_split_at_1000,DMS_split_0.5,50,68036.2,68136.2,-100.038,-1.00405,0.320287,0.318325
final_cost,DMS_split_at_1000,MS_split_0.5,50,68036.2,73206.2,-5169.98,-39.5427,7.69624e-39,1.77636e-15
final_cost,DMS_split_at_1000,MS_split_MGM_200,50,68036.2,68610.1,-573.919,-5.89618,3.38116e-07,7.23926e-07
final_cost,DMS_split_at_1000,MS_split_opt_200,50,68036.2,68610.1,-573.919,-5.89618,3.38116e-07,7.23926e-07
final_cost,DMS_split_at_1000,DMS_split_at_1500,50,68036.2,67933.4,102.76,1.20013,0.235861,0.327898
final_cost,DMS_split_at_500,DMS_split_at_300,50,67976.2,68104,-127.818,-1.24484,0.219113,0.168296
final_cost,DMS_split_at_500,DMS_split_0.4_0.6,50,67976.2,67899.2,77.0366,0.685944,0.495981,0.50249
final_cost,DMS_split_at_500,DMS_split_at_100,50,67976.2,68103.2,-127.018,-1.26409,0.212178,0.398855
final_cost,DMS_split_at_500,DMS_split_at_50,50,67976.2,68239.1,-262.937,-2.58038,0.0129166,0.0212237
final_cost,DMS_split_at_500,DMS_split_0.5,50,67976.2,68136.2,-160.016,-1.51474,0.136263,0.0970938
final_cost,DMS_split_at_500,MS_split_0.5,50,67976.2,73206.2,-5229.96,-42.9568,1.48764e-40,1.77636e-15
final_cost,DMS_split_at_500,MS_split_MGM_200,50,67976.2,68610.1,-633.896,-6.43336,5.0089e-08,2.00396e-07
final_cost,DMS_split_at_500,MS_split_opt_200,50,67976.2,68610.1,-633.896,-6.43336,5.0089e-08,2.00396e-07
final_cost,DMS_split_at_500,DMS_split_at_1500,50,67976.2,67933.4,42.7818,0.477613,0.635049,0.783212
final_cost,DMS_split_at_300,DMS_split_0.4_0.6,50,68104,67899.2,204.854,2.14398,0.037022,0.0175754
final_cost,DMS_split_at_300,DMS_split_at_100,50,68104,68103.2,0.800228,0.00865663,0.993128,0.992367
final_cost,DMS_split_at_300,DMS_split_at_50,50,68104,68239.1,-135.119,-1.48271,0.144556,0.0788579
final_cost,DMS_split_at_300,DMS_split_0.5,50,68104,68136.2,-32.1978,-0.323163,0.747947,0.848244
final_cost,DMS_split_at_300,MS_split_0.5,50,68104,73206.2,-5102.14,-56.5466,2.74071e-46,1.77636e-15
final_cost,DMS_split_at_300,MS_split_MGM_200,50,68104,68610.1,-506.079,-7.10721,4.52655e-09,3.70551e-09
final_cost,DMS_split_at_300,MS_split_opt_200,50,68104,68610.1,-506.079,-7.10721,4.52655e-09,3.70551e-09
final_cost,DMS_split_at_300,DMS_split_at_1500,50,68104,67933.4,170.6,1.71169,0.0932765,0.0861788
final_cost,DMS_split_0.4_0.6,DMS_split_at_100,50,67899.2,68103.2,-204.054,-1.9852,0.0527339,0.103166
final_cost,DMS_split_0.4_0.6,DMS_split_at_50,50,67899.2,68239.1,-339.974,-3.68542,0.000570678,0.0011051
final_cost,DMS_split_0.4_0.6,DMS_split_0.5,50,67899.2,68136.2,-237.052,-2.59679,0.0123878,0.0118672
final_cost,DMS_split_0.4_0.6,MS_split_0.5,50,67899.2,73206.2,-5306.99,-44.4045,3.0511e-41,1.77636e-15
final_cost,DMS_split_0.4_0.6,MS_split_MGM_200,50,67899.2,68610.1,-710.933,-10.03,1.82237e-13,4.91163e-12
final_cost,DMS_split_0.4_0.6,MS_split_opt_200,50,67899.2,68610.1,-710.933,-10.03,1.82237e-13,4.91163e-12
